log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC12,4,271.0,2.0643768966849283,0.029278467278560538,197,0.045121392579019697,0.23450752655306792,1.8309092995464433,0.356,2500,0,False,True,refit_all_parameters,2,True,2
