log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC15_1,3,8.0,1.3933795100032795,0.19999999999999996,5,0.004273504273504274,0.020016680567139282,0.4259687322722811,0.7304048234280792,2322,178,False,True,refit_all_parameters,0,True,0
