log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC11,3,41.0,2.290009577508651,0.049295206470709174,25,0.0254841997961264,0.15223097112860892,1.135662602000073,0.644,2500,0,False,True,refit_all_parameters,0,True,0
