log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
RTFMP,1,443.0,1.5791047979728865,0.020158454038263884,221,0.9567099567099567,0.019352264414444372,2.6464037262230695,0.8428,2500,0,False,True,refit_all_parameters,10,True,10
