log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC19,5,4210.0,1.7369332794174908,0.01499564186107294,1172,0.09788691221915978,0.35162115566431235,2.9253120914996495,0.3708,2500,0,False,True,refit_all_parameters,10,True,10
