log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
MOBIS,2,302.0,1.7710765944773443,0.01685923620306451,399,0.35978358881875566,0.7652173913043478,2.1789769472931693,0.7408,2500,0,False,True,refit_all_parameters,2,True,2
