log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC18,3,216.0,2.0974788533240103,0.01726010720141391,915,0.03211765944750605,0.22689401721107536,1.8573324964312685,0.258,2500,0,False,True,refit_all_parameters,10,True,10
