log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC20_dd,2,1392.0,1.4489397195760496,0.03058856025816048,51,0.5151515151515151,0.3202857142857143,2.842609239610562,0.8904,2500,0,False,True,refit_all_parameters,2,True,2
