log_name,input_path,n_occurrences,n_types,n_singletons,singleton_share,xmin,xmax,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,fit_valid,classification,best_other_distribution,alpha,KS_D,gof_p,n_success,n_failed,gof_kind,doubly_bounded_exclude_head_variants,actual_excluded_variants
BPIC15_1,results/attachments/variants/BPIC15_1/attachments.csv.gz,1199,1170,1155,0.9871794871794872,3.0,8.0,5,0.004273504273504274,0.020016680567139282,0.4259687322722811,True,(1) < 30 fitted types; (2) doubly bounded power law plausible (p>=0.1); (3) alternatives inconclusive,exponential,1.3933795100032795,0.19999999999999996,0.7304048234280792,2322,178,refit_all_parameters,0,0
