log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
BPIC11,25,doubly_bounded_power_law,exponential,5.736364467212832,0.11651134816611053,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
BPIC11,25,doubly_bounded_power_law,lognormal,-0.7082889842586897,4.110269880469471e-99,lognormal,lognormal favored (distinguishable)
BPIC11,25,doubly_bounded_power_law,stretched_exponential,0.15908061503560145,0.43037179578128826,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
BPIC11,25,doubly_bounded_power_law,truncated_power_law,-0.022448903524520336,0.8321920515808952,truncated_power_law,inconclusive (truncated_power_law numerically favored)
