log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC17,4,734.0,2.0681242940594,0.011286883930069241,746,0.046829880728185815,0.40036180139007904,2.263636068588108,0.7492,2500,0,False,True,refit_all_parameters,2,True,2
