log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
ACCRE,1,147.0,1.7701580688568175,0.01709885098036079,65,1.0,1.0,2.167317334748176,0.9704,2500,0,False,True,refit_all_parameters,0,True,0
