log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC13_i,2,161.0,2.080090544709235,0.046650376653527115,339,0.1488147497805092,0.3298914482393434,1.9057958803678685,0.0016,2500,0,False,True,refit_all_parameters,5,True,5
