log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC20_tpd,2,427.0,1.845805868728677,0.017494859164123078,384,0.2598105548037889,0.7099787685774946,2.329397879361043,0.6876,2500,0,False,True,refit_all_parameters,1,True,1
