log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind,doubly_bounded_exclude_head_variants,selected,actual_excluded_variants
BPIC20_rfp,1,202.0,1.5494657638676028,0.06213439915630503,84,0.9438202247191011,0.12300319488817892,2.305351369446624,0.0468,2500,0,False,True,refit_all_parameters,5,True,5
