log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
BPIC20_dd,51,doubly_bounded_power_law,lognormal,-0.2855558936361193,0.0079449567755925,lognormal,lognormal favored (distinguishable)
BPIC20_dd,51,doubly_bounded_power_law,stretched_exponential,15.821570835517052,0.0024036796034572,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
BPIC20_dd,51,doubly_bounded_power_law,truncated_power_law,-0.0008097537211395,0.9678993131983116,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC20_id,291,doubly_bounded_power_law,exponential,183.2209930927281,2.71283587518562e-07,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
BPIC20_id,291,doubly_bounded_power_law,lognormal,-0.0829411029099138,0.5303361408670832,lognormal,inconclusive (lognormal numerically favored)
BPIC20_id,291,doubly_bounded_power_law,stretched_exponential,0.8334596043042262,0.4939055936655222,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
BPIC20_id,291,doubly_bounded_power_law,truncated_power_law,-0.0097871960607971,0.88873227473276,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC20_ptc,192,doubly_bounded_power_law,exponential,41.57339155637884,0.0003448296827412,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
BPIC20_ptc,192,doubly_bounded_power_law,lognormal,0.1688901226363237,0.4744001450721534,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
BPIC20_ptc,192,doubly_bounded_power_law,stretched_exponential,0.2035017438255837,0.4704700424526935,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
BPIC20_ptc,192,doubly_bounded_power_law,truncated_power_law,-0.2382487581137926,0.4900130957696058,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC20_rfp,84,doubly_bounded_power_law,exponential,60.84729730598919,0.0006502472183648,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
BPIC20_rfp,84,doubly_bounded_power_law,lognormal,-0.6134916125308019,0.1012155831945476,lognormal,inconclusive (lognormal numerically favored)
BPIC20_rfp,84,doubly_bounded_power_law,stretched_exponential,-0.30609112562383,0.2599223650534082,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_rfp,84,doubly_bounded_power_law,truncated_power_law,-0.0096311871360882,0.8896169214555961,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC20_tpd,384,doubly_bounded_power_law,exponential,282.6454057295874,2.5671161598143517e-09,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
BPIC20_tpd,384,doubly_bounded_power_law,lognormal,-inf,,unavailable,comparison failed
BPIC20_tpd,384,doubly_bounded_power_law,stretched_exponential,1.9209781769094727,0.1906971542168162,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
BPIC20_tpd,384,doubly_bounded_power_law,truncated_power_law,-0.0066108749324786,0.9084563233564648,truncated_power_law,inconclusive (truncated_power_law numerically favored)
CALL,562,doubly_bounded_power_law,exponential,949.3323716515292,7.502973202364642e-34,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
CALL,562,doubly_bounded_power_law,lognormal,-0.0623090713980278,0.7702107448125662,lognormal,inconclusive (lognormal numerically favored)
CALL,562,doubly_bounded_power_law,stretched_exponential,2.2797933983532905,0.2603974617607925,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
CALL,562,doubly_bounded_power_law,truncated_power_law,-0.0004603457790444,0.9757935833510496,truncated_power_law,inconclusive (truncated_power_law numerically favored)
ITHD,86,doubly_bounded_power_law,exponential,29.40886648253921,0.0009485913663715,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
ITHD,86,doubly_bounded_power_law,lognormal,-0.023887056490861,0.8761869749155011,lognormal,inconclusive (lognormal numerically favored)
ITHD,86,doubly_bounded_power_law,stretched_exponential,0.1804286799272745,0.5702814357148664,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
ITHD,86,doubly_bounded_power_law,truncated_power_law,-0.0340176053407652,0.7942192889650167,truncated_power_law,inconclusive (truncated_power_law numerically favored)
MOBIS,399,doubly_bounded_power_law,exponential,227.5907276870152,6.367380108169443e-10,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
MOBIS,399,doubly_bounded_power_law,lognormal,-0.1559708675465625,0.2973762857747388,lognormal,inconclusive (lognormal numerically favored)
MOBIS,399,doubly_bounded_power_law,stretched_exponential,0.8172897887227126,0.5405247614213886,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
MOBIS,399,doubly_bounded_power_law,truncated_power_law,-0.0175623042971397,0.8513347891987451,truncated_power_law,inconclusive (truncated_power_law numerically favored)
RTFMP,221,doubly_bounded_power_law,exponential,215.37225789367707,1.2639905620544808e-08,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
RTFMP,221,doubly_bounded_power_law,lognormal,-0.2764751859915064,0.6640413033831442,lognormal,inconclusive (lognormal numerically favored)
RTFMP,221,doubly_bounded_power_law,stretched_exponential,0.1286545009926947,0.831009953776198,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
RTFMP,221,doubly_bounded_power_law,truncated_power_law,-0.0063795613979802,0.9100652111778612,truncated_power_law,inconclusive (truncated_power_law numerically favored)
SEPSIS,60,doubly_bounded_power_law,exponential,8.963634709292343,0.0824534027948613,doubly_bounded_power_law,doubly_bounded_power_law favored (distinguishable)
SEPSIS,60,doubly_bounded_power_law,lognormal,-0.0701032281549015,0.5139858654016036,lognormal,inconclusive (lognormal numerically favored)
SEPSIS,60,doubly_bounded_power_law,stretched_exponential,0.2367694906847764,0.463873497003917,doubly_bounded_power_law,inconclusive (doubly_bounded_power_law numerically favored)
SEPSIS,60,doubly_bounded_power_law,truncated_power_law,-0.0571075446384796,0.7353954188802094,truncated_power_law,inconclusive (truncated_power_law numerically favored)
