log_name,input_path,n_occurrences,n_types,n_singletons,singleton_share,xmin,xmax,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,fit_valid,classification,best_other_distribution,alpha,KS_D,gof_p,n_success,n_failed,gof_kind
BPIC20_dd,results/attachments/n2/BPIC20_dd/attachments.csv.gz,66937,47,11,0.23404255319148937,30.0,,28,0.5957446808510638,0.9989691799752005,2.5384480517102173,True,(1) < 30 fitted types; (2) lower bounded power law not plausible (p<0.1); (3) alternatives inconclusive,stretched_exponential,1.3520568105691884,0.16754320590874106,0.002,2500,0,refit_all_parameters
