log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC15_3,2,,2.2140124384713196,0.10111586578188236,16,0.011860637509266123,0.0539389638041164,0.8750612633917001,0.48434991974317815,2492,8,False,True,refit_all_parameters
