log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC18,4,,2.046500905595776,0.019215025188279,629,0.02207869704096318,0.3293158939943847,2.4705574852172743,0.3952,2500,0,False,True,refit_all_parameters
