log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC13_cp,2,,1.9490895462511997,0.04067182651272039,76,0.2324159021406728,0.8312037659717552,2.3847117429382827,0.7096,2500,0,False,True,refit_all_parameters
