log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
CALL,3,,1.4856767519757763,0.028972292699337654,672,0.39763313609467454,0.9952355216203059,3.9231403560252005,0.0728,2500,0,False,True,refit_all_parameters
