log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
BPIC17,3490,lower_bounded_power_law,lognormal,-18.54672063962341,4.789891491623083e-10,lognormal,lognormal favored (distinguishable)
BPIC17,3490,lower_bounded_power_law,stretched_exponential,-15.855502427055834,0.0059179690024966,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC17,3490,lower_bounded_power_law,truncated_power_law,-35.753440413480995,0.0,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC18,55276,lower_bounded_power_law,exponential,108829.92573606817,2.4784846379792026e-282,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC18,55276,lower_bounded_power_law,lognormal,-183.98164396859156,3.750505566339201e-77,lognormal,lognormal favored (distinguishable)
BPIC18,55276,lower_bounded_power_law,stretched_exponential,7206.367401504148,0.0,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC18,55276,lower_bounded_power_law,truncated_power_law,-79.90794185704382,0.0,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC19,13165,lower_bounded_power_law,exponential,26793.39522634944,6.982282020534489e-49,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC19,13165,lower_bounded_power_law,lognormal,-4.163919706696165,0.1980168225707151,lognormal,inconclusive (lognormal numerically favored)
BPIC19,13165,lower_bounded_power_law,stretched_exponential,54.749635867374096,0.0006306770907445,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC19,13165,lower_bounded_power_law,truncated_power_law,-2.0033904679006485,0.045317596566951,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_dd,206,lower_bounded_power_law,exponential,463.5615971505057,1.0786368493299564e-17,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_dd,206,lower_bounded_power_law,lognormal,-1.5616062068687726,0.1359114553140789,lognormal,inconclusive (lognormal numerically favored)
BPIC20_dd,206,lower_bounded_power_law,stretched_exponential,-1.7194361506291074,0.1793739940054795,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_dd,206,lower_bounded_power_law,truncated_power_law,-2.6177112212005005,0.022131433209437,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_id,1868,lower_bounded_power_law,exponential,2772.776481019282,1.7539684931079945e-45,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_id,1868,lower_bounded_power_law,lognormal,-13.37003323855258,0.0002723557096726,lognormal,lognormal favored (distinguishable)
BPIC20_id,1868,lower_bounded_power_law,stretched_exponential,-14.224283998289936,0.000215108144791,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC20_id,1868,lower_bounded_power_law,truncated_power_law,-15.541617059460483,2.4719736368972175e-08,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_ptc,736,lower_bounded_power_law,exponential,985.981551227896,3.94496701565705e-26,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_ptc,736,lower_bounded_power_law,lognormal,-0.6483412103600497,0.4625192707523221,lognormal,inconclusive (lognormal numerically favored)
BPIC20_ptc,736,lower_bounded_power_law,stretched_exponential,-0.0709613638442334,0.9641626886955996,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_ptc,736,lower_bounded_power_law,truncated_power_law,-2.505476477048873,0.0251874387145144,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_rfp,202,lower_bounded_power_law,exponential,421.5593129937633,1.7788587193289564e-15,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_rfp,202,lower_bounded_power_law,lognormal,-1.3658618066227677,0.117120599968659,lognormal,inconclusive (lognormal numerically favored)
BPIC20_rfp,202,lower_bounded_power_law,stretched_exponential,-1.4892169587257014,0.1879960863377802,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_rfp,202,lower_bounded_power_law,truncated_power_law,-2.0220600478960526,0.0443254804637954,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_tpd,2373,lower_bounded_power_law,exponential,2789.222793448494,1.6108952676991897e-45,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_tpd,2373,lower_bounded_power_law,lognormal,-1.9296875275376824,0.0016012910414775,lognormal,lognormal favored (distinguishable)
BPIC20_tpd,2373,lower_bounded_power_law,stretched_exponential,8.469526792767727,0.0740017569362127,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_tpd,2373,lower_bounded_power_law,truncated_power_law,-5.1874329218048985,0.0012774242913763,truncated_power_law,truncated_power_law favored (distinguishable)
CALL,640,lower_bounded_power_law,exponential,1360.8781658060186,8.522682145629284e-39,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
CALL,640,lower_bounded_power_law,lognormal,-1.0961495129494585,0.2842258401982935,lognormal,inconclusive (lognormal numerically favored)
CALL,640,lower_bounded_power_law,stretched_exponential,1.1968395934338592,0.6944397978327143,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
CALL,640,lower_bounded_power_law,truncated_power_law,-4.506170668955559,0.0026816267723565,truncated_power_law,truncated_power_law favored (distinguishable)
ITHD,535,lower_bounded_power_law,exponential,798.1273856502345,1.314638414464732e-06,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
ITHD,535,lower_bounded_power_law,lognormal,-1.8936128580730087,0.0698554268253381,lognormal,lognormal favored (distinguishable)
ITHD,535,lower_bounded_power_law,stretched_exponential,0.1428432731199107,0.9246229380474952,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
ITHD,535,lower_bounded_power_law,truncated_power_law,-0.3722180880525381,0.3882435079692908,truncated_power_law,inconclusive (truncated_power_law numerically favored)
MOBIS,909,lower_bounded_power_law,exponential,1486.203987477105,5.416545151993552e-69,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
MOBIS,909,lower_bounded_power_law,lognormal,-12.396995722682924,1.9445953916220962e-07,lognormal,lognormal favored (distinguishable)
MOBIS,909,lower_bounded_power_law,stretched_exponential,-14.766165861915328,9.153436994925096e-07,stretched_exponential,stretched_exponential favored (distinguishable)
MOBIS,909,lower_bounded_power_law,truncated_power_law,-23.24013253054485,9.25459708867038e-12,truncated_power_law,truncated_power_law favored (distinguishable)
RTFMP,510,lower_bounded_power_law,exponential,1960.3052481316652,1.2550266991969863e-28,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
RTFMP,510,lower_bounded_power_law,lognormal,0.9022718806773468,0.2842389105881471,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
RTFMP,510,lower_bounded_power_law,stretched_exponential,3.8040172931156473,0.1252195529574562,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
RTFMP,510,lower_bounded_power_law,truncated_power_law,-0.8439539173315893,0.1938769923474123,truncated_power_law,inconclusive (truncated_power_law numerically favored)
SEPSIS,3163,lower_bounded_power_law,exponential,1185.123928282251,4.203899188669309e-35,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
SEPSIS,3163,lower_bounded_power_law,lognormal,-26.477375592419847,4.9275471514377934e-08,lognormal,lognormal favored (distinguishable)
SEPSIS,3163,lower_bounded_power_law,stretched_exponential,-29.21148143596001,1.980324820859589e-08,stretched_exponential,stretched_exponential favored (distinguishable)
SEPSIS,3163,lower_bounded_power_law,truncated_power_law,-32.698885271596865,6.661338147750939e-16,truncated_power_law,truncated_power_law favored (distinguishable)
