log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC20_dd,1,,1.445418974035121,0.03127365852074837,206,1.0,1.0,3.709948016510761,0.6632,2500,0,False,True,refit_all_parameters
