log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC20_ptc,1,,1.6803094271835346,0.01762047166020031,736,1.0,1.0,2.9542425094393248,0.3936,2500,0,False,True,refit_all_parameters
