log_name,input_path,n_occurrences,n_types,n_singletons,singleton_share,xmin,xmax,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,fit_valid,classification,best_other_distribution,alpha,KS_D,gof_p,n_success,n_failed,gof_kind
BPIC20_ptc,results/attachments/n3/BPIC20_ptc/attachments.csv.gz,18246,343,115,0.33527696793002915,1.0,,343,1.0,1.0,3.2907022432878543,True,(1) >= 30 fitted types; (2) lower bounded power law plausible (p>=0.1); (3) alternative preferred,stretched_exponential,1.479457418631382,0.03555046400261791,0.1528,2500,0,refit_all_parameters
