log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
ITHD,1,,1.4353418316428332,0.05496267097585705,165,1.0,1.0,3.6572471298837166,0.1028,2500,0,False,True,refit_all_parameters
