log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
SEPSIS,67,,3.0609219603585625,0.06241015334782796,50,0.04638218923933209,0.4480372776051963,1.0813365580737597,0.4044,2500,0,False,True,refit_all_parameters
