log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
CALL,2210,lower_bounded_power_law,exponential,5839.903249525217,5.773582732778009e-65,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
CALL,2210,lower_bounded_power_law,lognormal,-6.096328691389017,0.04991401012768119,lognormal,lognormal favored (distinguishable)
CALL,2210,lower_bounded_power_law,stretched_exponential,-4.46296612130997,0.35261236890131264,stretched_exponential,inconclusive (stretched_exponential numerically favored)
CALL,2210,lower_bounded_power_law,truncated_power_law,-11.338896648996231,1.915690647669166e-06,truncated_power_law,truncated_power_law favored (distinguishable)
