log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC13_cp,9,,1.9788233304730554,0.046212992237780304,100,0.32786885245901637,0.8799768071124855,1.7314992291629387,0.5488,2500,0,False,True,refit_all_parameters
