log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
BPIC20_dd,108,lower_bounded_power_law,stretched_exponential,-0.4583938589856284,0.6943926292574971,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_dd,108,lower_bounded_power_law,truncated_power_law,-0.7102048487144716,0.2333359806682534,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC20_id,2944,lower_bounded_power_law,exponential,3429.8340198854708,4.006333858444054e-28,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_id,2944,lower_bounded_power_law,lognormal,-5.98437863616685,0.001512137471136,lognormal,lognormal favored (distinguishable)
BPIC20_id,2944,lower_bounded_power_law,stretched_exponential,0.1839027802644555,0.9572703517731652,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC20_id,2944,lower_bounded_power_law,truncated_power_law,-2.656140160997907,0.0211756222988332,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_ptc,650,lower_bounded_power_law,exponential,711.314658509936,3.167067645406805e-11,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_ptc,650,lower_bounded_power_law,lognormal,-2.4445426797238983,0.1371015319078573,lognormal,inconclusive (lognormal numerically favored)
BPIC20_ptc,650,lower_bounded_power_law,stretched_exponential,1.4986042689202606,0.2761661167103195,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC20_ptc,650,lower_bounded_power_law,truncated_power_law,-0.116661568947781,0.6290706449870882,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC20_rfp,183,lower_bounded_power_law,exponential,382.5818733166452,2.795248348282287e-07,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_rfp,183,lower_bounded_power_law,lognormal,-1.0966853523223137,0.0701318079402159,lognormal,lognormal favored (distinguishable)
BPIC20_rfp,183,lower_bounded_power_law,stretched_exponential,-0.1443452963315157,0.8915552786167819,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_rfp,183,lower_bounded_power_law,truncated_power_law,-0.27462161067379,0.4586270784249148,truncated_power_law,inconclusive (truncated_power_law numerically favored)
