log_name,input_path,n_occurrences,n_types,n_singletons,singleton_share,xmin,xmax,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,fit_valid,classification,best_other_distribution,alpha,KS_D,gof_p,n_success,n_failed,gof_kind
SEPSIS,results/attachments/n10/SEPSIS/attachments.csv.gz,8317,6145,5267,0.8571196094385679,2.0,,878,0.14288039056143206,0.3667187687868222,1.4771212547196624,True,(1) >= 30 fitted types; (2) lower bounded power law plausible (p>=0.1); (3) alternatives inconclusive,lognormal,2.8155502384415967,0.010239639875582629,0.8088,2500,0,refit_all_parameters
