log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
RTFMP,1,,1.5719524697664602,0.01920432767461261,353,1.0,1.0,4.751910066471252,0.8064,2500,0,False,True,refit_all_parameters
