log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC15_3,1,,4.0,0.9992587101556709,1349,1.0,1.0,1.1760912590556813,,0,0,True,False,skipped_invalid_fit
