log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC20_id,1,,1.9038207890243093,0.03791974355510275,753,1.0,1.0,3.13640344813399,0.0032,2500,0,False,True,refit_all_parameters
