log_name,n_fitted_types,model_1,model_2,R,p,preferred_model,interpretation
BPIC13_i,6365,lower_bounded_power_law,stretched_exponential,1.3208364043145195,0.7725317833252467,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC13_i,6365,lower_bounded_power_law,truncated_power_law,-4.480276716546211,0.0027587131107714,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC14,33114,lower_bounded_power_law,exponential,10911.229985878155,3.3521233990067544e-30,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC14,33114,lower_bounded_power_law,lognormal,-26.03629018143247,3.1283757691509083e-06,lognormal,lognormal favored (distinguishable)
BPIC14,33114,lower_bounded_power_law,stretched_exponential,10298.39498722361,0.0,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC14,33114,lower_bounded_power_law,truncated_power_law,-11.636383850129782,1.4057639685649548e-06,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC17,5193,lower_bounded_power_law,exponential,14563.422551811644,7.111511385991305e-249,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC17,5193,lower_bounded_power_law,lognormal,-21.321657565654306,1.6210998849495173e-13,lognormal,lognormal favored (distinguishable)
BPIC17,5193,lower_bounded_power_law,stretched_exponential,-9.475372807159124,0.1765378391867107,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC17,5193,lower_bounded_power_law,truncated_power_law,-35.9831731522888,0.0,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC18,5222,lower_bounded_power_law,exponential,6242.578442805271,2.489257510427928e-26,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC18,5222,lower_bounded_power_law,lognormal,0.0461101731776145,0.4313344129172261,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC18,5222,lower_bounded_power_law,stretched_exponential,36.08200892531514,4.21918425873988e-06,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC18,5222,lower_bounded_power_law,truncated_power_law,-0.9249743705389486,0.1737893561934955,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC19,14928,lower_bounded_power_law,exponential,27644.606119174456,2.9570216243894075e-54,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC19,14928,lower_bounded_power_law,lognormal,-1.2736205294641625,0.4833852865434498,lognormal,inconclusive (lognormal numerically favored)
BPIC19,14928,lower_bounded_power_law,stretched_exponential,908.1072213794888,1.3598052876233308e-67,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC19,14928,lower_bounded_power_law,truncated_power_law,-0.2390869816404199,0.4892506024804075,truncated_power_law,inconclusive (truncated_power_law numerically favored)
BPIC20_dd,234,lower_bounded_power_law,exponential,487.4249857701389,9.09253127481919e-12,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_dd,234,lower_bounded_power_law,lognormal,-1.019674230498766,0.2112554065466141,lognormal,inconclusive (lognormal numerically favored)
BPIC20_dd,234,lower_bounded_power_law,stretched_exponential,-1.0055448078935063,0.4501981087750849,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_dd,234,lower_bounded_power_law,truncated_power_law,-1.806260594175612,0.0573461213412551,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_id,2317,lower_bounded_power_law,exponential,3209.3944298991514,3.0337912983410893e-45,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_id,2317,lower_bounded_power_law,lognormal,-9.922621437657488,0.0007721272828518,lognormal,lognormal favored (distinguishable)
BPIC20_id,2317,lower_bounded_power_law,stretched_exponential,-10.48245561806393,0.0041313212428017,stretched_exponential,stretched_exponential favored (distinguishable)
BPIC20_id,2317,lower_bounded_power_law,truncated_power_law,-12.056890497072285,9.080810371431268e-07,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_ptc,786,lower_bounded_power_law,exponential,1004.4152607618748,4.2870485321281734e-24,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_ptc,786,lower_bounded_power_law,lognormal,-0.823470977132851,0.4186035412600737,lognormal,inconclusive (lognormal numerically favored)
BPIC20_ptc,786,lower_bounded_power_law,stretched_exponential,0.9849727178428154,0.5279736620724043,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
BPIC20_ptc,786,lower_bounded_power_law,truncated_power_law,-1.4230906799883805,0.0915912503748747,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_rfp,212,lower_bounded_power_law,exponential,399.2346540727124,1.1755658024019067e-09,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_rfp,212,lower_bounded_power_law,lognormal,-1.3428234244145163,0.0882096059515809,lognormal,lognormal favored (distinguishable)
BPIC20_rfp,212,lower_bounded_power_law,stretched_exponential,-1.397577842769186,0.2544234341339899,stretched_exponential,inconclusive (stretched_exponential numerically favored)
BPIC20_rfp,212,lower_bounded_power_law,truncated_power_law,-1.5934283857023384,0.0742326182143013,truncated_power_law,truncated_power_law favored (distinguishable)
BPIC20_tpd,2619,lower_bounded_power_law,exponential,2782.922561709373,2.6190210248169988e-48,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_tpd,2619,lower_bounded_power_law,lognormal,-1.7184567018962973,0.0002081015763948,lognormal,lognormal favored (distinguishable)
BPIC20_tpd,2619,lower_bounded_power_law,stretched_exponential,8.406509163682067,0.049494954303133,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
BPIC20_tpd,2619,lower_bounded_power_law,truncated_power_law,-4.439660477972725,0.0028841879892155,truncated_power_law,truncated_power_law favored (distinguishable)
CALL,693,lower_bounded_power_law,exponential,1580.9628699924365,4.899943768671073e-43,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
CALL,693,lower_bounded_power_law,lognormal,-1.102137747272658,0.2385312682994229,lognormal,inconclusive (lognormal numerically favored)
CALL,693,lower_bounded_power_law,stretched_exponential,1.1344117827921787,0.6927788762060749,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
CALL,693,lower_bounded_power_law,truncated_power_law,-4.885690873572508,0.0017724919417581,truncated_power_law,truncated_power_law favored (distinguishable)
ITHD,528,lower_bounded_power_law,exponential,806.2663921958958,0.0001504958327715,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
ITHD,528,lower_bounded_power_law,lognormal,-2.55186211972802,0.0870224781423468,lognormal,lognormal favored (distinguishable)
ITHD,528,lower_bounded_power_law,stretched_exponential,1.7761916861988007,0.3381013282699353,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
ITHD,528,lower_bounded_power_law,truncated_power_law,-0.0199108416605042,0.8418296332890218,truncated_power_law,inconclusive (truncated_power_law numerically favored)
MOBIS,1161,lower_bounded_power_law,exponential,1737.847777977157,4.1505632808839666e-66,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
MOBIS,1161,lower_bounded_power_law,lognormal,-15.367826585517571,1.0563918881404824e-08,lognormal,lognormal favored (distinguishable)
MOBIS,1161,lower_bounded_power_law,stretched_exponential,-18.18172441413316,1.179410006754883e-07,stretched_exponential,stretched_exponential favored (distinguishable)
MOBIS,1161,lower_bounded_power_law,truncated_power_law,-26.4238889046169,3.603783937933258e-13,truncated_power_law,truncated_power_law favored (distinguishable)
RTFMP,510,lower_bounded_power_law,exponential,1894.3711109200535,6.307944633400964e-19,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
RTFMP,510,lower_bounded_power_law,lognormal,0.5361226160852377,0.5483815199424894,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
RTFMP,510,lower_bounded_power_law,stretched_exponential,3.672676886653697,0.1311135377265887,lower_bounded_power_law,inconclusive (lower_bounded_power_law numerically favored)
RTFMP,510,lower_bounded_power_law,truncated_power_law,-0.4319219182543872,0.3526652521682757,truncated_power_law,inconclusive (truncated_power_law numerically favored)
SEPSIS,4304,lower_bounded_power_law,exponential,1282.8317822964914,2.2022238263248367e-31,lower_bounded_power_law,lower_bounded_power_law favored (distinguishable)
SEPSIS,4304,lower_bounded_power_law,lognormal,-13.429724248987313,3.062875993463871e-05,lognormal,lognormal favored (distinguishable)
SEPSIS,4304,lower_bounded_power_law,stretched_exponential,-14.720443867688468,2.7413465193166414e-05,stretched_exponential,stretched_exponential favored (distinguishable)
SEPSIS,4304,lower_bounded_power_law,truncated_power_law,-15.174365345132092,3.6094308542011795e-08,truncated_power_law,truncated_power_law favored (distinguishable)
