log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC20_tpd,2,,1.6994911017415042,0.01812516179597201,1977,0.44317417619367855,0.9657147589405253,3.1230345297535065,0.0432,2500,0,False,True,refit_all_parameters
