log_name,xmin,xmax,alpha,KS_D,n_fitted_types,fitted_type_share,fitted_occurrence_share,log_range,gof_p,n_success,n_failed,alpha_at_boundary,fit_valid,gof_kind
BPIC20_id,1,,1.6970068071098598,0.017210828953132973,2685,1.0,1.0,3.197831693328903,0.0084,2500,0,False,True,refit_all_parameters
